SI,BLAASIA0,4000,000,300124,876210,3-JOINT WINGS HBX             , 0.000,T1,0.00,1,15.09,W3JBH,00391227
SI,BLABARK0,4006,000,300124,876211,OVEN READY (11-12) BOX        , 0.000,T1,0.00,36,433.80,C1112B,00391226
SI,BLABARK0,4000,000,300124,876211,FULL LEG MEAT BX              , 0.000,T1,0.00,7,105.43,FLMB,00391226
SI,BLABARK0,4000,000,300124,876211,FILLET (TRIM) BX              , 0.000,T1,0.00,10,201.59,FTB,00391226
SI,BLABARK0,4000,000,300124,876211,B WINGS (NIBLET) BX           , 0.000,T1,0.00,1,15.20,NB,00391226
SI,BLABARK0,4000,000,300124,876211,2-JOINT WINGS BX              , 0.000,T1,0.00,2,30.27,W2JB,00391226
SI,BLABARK0,4000,000,300124,876211,3-JOINT WINGS BX              , 0.000,T1,0.00,1,15.06,W3JB,00391226
SI,BLAPKFO0,4000,000,300124,876212,DRUMSTICKS (SML) HMC 10KG BOX , 0.000,T1,0.00,10,102.42,10DSBH,00391224
SI,BLAPKFO0,4000,000,300124,876212,SINGLE LEG HBX                , 0.000,T1,0.00,10,101.50,10LSIBH,00391224
SI,BLAPKFO0,4006,000,300124,876212,OVEN READY (11-12) HBX        , 0.000,T1,0.00,42,506.10,C1112BH,00391224
SI,BLAPKFO0,4000,000,300124,876212,INNER FILLET HBX              , 0.000,T1,0.00,2,30.27,FIBH,00391224
SI,BLAPKFO0,4000,000,300124,876212,FULL LEG MEAT HBX             , 0.000,T1,0.00,5,75.31,FLMBH,00391224
SI,BLAPKFO0,4000,000,300124,876212,FILLET (TRIM) HBX             , 0.000,T1,0.00,25,503.39,FTBH,00391224
SI,BLAPKFO0,4000,000,300124,876212,FLAT MID WINGS HMC BOX        , 0.000,T1,0.00,5,75.22,FWHB,00391224
SI,BLAPKFO0,4000,000,300124,876212,CHICKEN LIVER HBX             , 0.000,T1,0.00,1,15.06,LVBH,00391224
SI,BLAPKFO0,4000,000,300124,876212,B WINGS (NIBLET-SK/OF) BX     , 0.000,T1,0.00,1,15.11,NBH,00391224
